3	36	1
65	36	1
67	36	1
69	36	1
70	36	1
74	36	1
75	36	1
76	36	1
80	36	1
81	36	1
83	36	1
84	36	1
85	36	1
87	36	1
90	36	1
91	36	1
100	36	1
101	36	1
102	36	1
104	36	1
3	37	1
8	37	1
63	37	1
64	37	1
65	37	1
67	37	1
68	37	1
70	37	1
71	37	1
74	37	1
76	37	1
79	37	1
81	37	1
85	37	1
87	37	1
89	37	1
90	37	1
91	37	1
97	37	1
100	37	1
101	37	1
102	37	1
103	37	1
105	37	1
107	37	1
65	38	1
67	38	1
68	38	1
74	38	1
75	38	1
79	38	1
80	38	1
82	38	1
85	38	1
90	38	1
100	38	1
67	39	1
69	39	1
74	39	1
75	39	1
82	39	1
84	39	1
87	39	1
90	39	1
91	39	1
100	39	1
102	39	1
68	40	1
70	40	1
64	41	1
76	41	1
85	41	1
8	42	1
64	42	1
65	42	1
67	42	1
68	42	1
70	42	1
71	42	1
72	42	1
76	42	1
84	42	1
85	42	1
87	42	1
90	42	1
91	42	1
97	42	1
100	42	1
101	42	1
102	42	1
103	42	1
3	43	1
8	43	1
67	43	1
68	43	1
70	43	1
74	43	1
75	43	1
76	43	1
80	43	1
81	43	1
82	43	1
84	43	1
87	43	1
100	43	1
102	43	1
106	43	1
107	43	1
5	44	1
11	44	1
63	44	1
65	44	1
75	44	1
82	44	1
83	44	1
90	44	1
106	44	1
3	45	1
65	45	1
67	45	1
70	45	1
74	45	1
75	45	1
76	45	1
82	45	1
84	45	1
85	45	1
87	45	1
102	45	1
104	45	1
106	45	1
3	46	1
65	46	1
68	46	1
75	46	1
76	46	1
84	46	1
87	46	1
90	46	1
91	46	1
100	46	1
102	46	1
104	46	1
106	46	1
3	47	1
8	47	1
64	47	1
70	47	1
71	47	1
76	47	1
84	47	1
85	47	1
87	47	1
91	47	1
101	47	1
102	47	1
103	47	1
3	48	1
65	49	1
67	49	1
104	49	1
8	50	1
64	50	1
67	50	1
79	50	1
65	51	1
76	51	1
81	51	1
83	51	1
100	51	1
101	51	1
74	52	1
100	52	1
6	53	1
8	53	1
63	53	1
64	53	1
65	53	1
67	53	1
68	53	1
70	53	1
74	53	1
79	53	1
80	53	1
84	53	1
101	53	1
6	54	1
65	54	1
68	54	1
74	54	1
75	54	1
76	54	1
79	54	1
81	54	1
82	54	1
83	54	1
84	54	1
90	54	1
100	54	1
104	54	1
5	55	1
11	55	1
63	55	1
65	55	1
67	55	1
68	55	1
70	55	1
71	55	1
74	55	1
75	55	1
82	55	1
84	55	1
87	55	1
90	55	1
99	55	1
102	55	1
103	55	1
104	55	1
106	55	1
85	56	1
87	56	1
102	56	1
5	57	1
11	57	1
63	57	1
65	57	1
68	57	1
69	57	1
75	57	1
82	57	1
83	57	1
85	57	1
87	57	1
99	57	1
102	57	1
106	57	1
67	58	1
81	59	1
90	59	1
99	59	1
3	60	1
8	61	1
67	61	1
87	61	1
90	61	1
91	61	1
97	61	1
102	61	1
91	62	1
1	63	1
16	63	1
23	63	1
26	63	1
28	63	1
30	63	1
31	63	1
33	63	1
34	63	1
37	63	1
44	63	1
53	63	1
55	63	1
57	63	1
1	64	1
2	64	1
23	64	1
24	64	1
26	64	1
28	64	1
33	64	1
37	64	1
41	64	1
42	64	1
47	64	1
50	64	1
53	64	1
1	65	1
13	65	1
14	65	1
15	65	1
16	65	1
19	65	1
20	65	1
22	65	1
23	65	1
24	65	1
26	65	1
28	65	1
31	65	1
32	65	1
33	65	1
34	65	1
36	65	1
37	65	1
38	65	1
42	65	1
44	65	1
45	65	1
46	65	1
49	65	1
51	65	1
53	65	1
54	65	1
55	65	1
57	65	1
66	65	1
79	65	1
87	65	1
93	65	1
98	65	1
3	66	1
5	66	1
11	66	1
65	66	1
67	66	1
68	66	1
74	66	1
76	66	1
81	66	1
84	66	1
85	66	1
87	66	1
90	66	1
91	66	1
97	66	1
102	66	1
103	66	1
107	66	1
1	67	1
2	67	1
12	67	1
13	67	1
14	67	1
16	67	1
17	67	1
21	67	1
23	67	1
24	67	1
25	67	1
26	67	1
27	67	1
28	67	1
31	67	1
32	67	1
33	67	1
34	67	1
36	67	1
37	67	1
38	67	1
39	67	1
42	67	1
43	67	1
45	67	1
49	67	1
50	67	1
53	67	1
55	67	1
58	67	1
61	67	1
66	67	1
88	67	1
98	67	1
1	68	1
2	68	1
13	68	1
15	68	1
16	68	1
17	68	1
19	68	1
23	68	1
24	68	1
26	68	1
28	68	1
30	68	1
31	68	1
32	68	1
33	68	1
34	68	1
35	68	1
37	68	1
38	68	1
40	68	1
42	68	1
43	68	1
46	68	1
53	68	1
54	68	1
55	68	1
57	68	1
66	68	1
98	68	1
28	69	1
32	69	1
33	69	1
36	69	1
39	69	1
57	69	1
1	70	1
2	70	1
4	70	1
13	70	1
15	70	1
16	70	1
17	70	1
19	70	1
23	70	1
24	70	1
26	70	1
28	70	1
30	70	1
31	70	1
32	70	1
34	70	1
36	70	1
37	70	1
40	70	1
42	70	1
43	70	1
45	70	1
47	70	1
53	70	1
55	70	1
86	70	1
88	70	1
2	71	1
16	71	1
17	71	1
29	71	1
37	71	1
42	71	1
47	71	1
55	71	1
77	71	1
1	72	1
42	72	1
1	73	1
1	74	1
2	74	1
12	74	1
13	74	1
15	74	1
16	74	1
17	74	1
18	74	1
23	74	1
24	74	1
28	74	1
30	74	1
31	74	1
32	74	1
34	74	1
36	74	1
37	74	1
38	74	1
39	74	1
43	74	1
45	74	1
52	74	1
53	74	1
54	74	1
55	74	1
66	74	1
94	74	1
98	74	1
108	74	1
1	75	1
12	75	1
13	75	1
14	75	1
16	75	1
23	75	1
28	75	1
30	75	1
31	75	1
32	75	1
33	75	1
34	75	1
36	75	1
38	75	1
39	75	1
43	75	1
44	75	1
45	75	1
46	75	1
54	75	1
55	75	1
57	75	1
87	75	1
88	75	1
94	75	1
108	75	1
1	76	1
2	76	1
15	76	1
16	76	1
17	76	1
23	76	1
24	76	1
26	76	1
28	76	1
30	76	1
33	76	1
34	76	1
36	76	1
37	76	1
41	76	1
42	76	1
43	76	1
45	76	1
46	76	1
47	76	1
51	76	1
54	76	1
66	76	1
94	76	1
98	76	1
108	76	1
71	77	1
84	77	1
1	78	1
1	79	1
2	79	1
4	79	1
16	79	1
19	79	1
23	79	1
26	79	1
30	79	1
31	79	1
33	79	1
37	79	1
38	79	1
50	79	1
53	79	1
54	79	1
65	79	1
86	79	1
94	79	1
108	79	1
1	80	1
4	80	1
23	80	1
24	80	1
27	80	1
28	80	1
31	80	1
36	80	1
38	80	1
43	80	1
53	80	1
86	80	1
98	80	1
1	81	1
2	81	1
18	81	1
23	81	1
24	81	1
27	81	1
28	81	1
30	81	1
32	81	1
34	81	1
36	81	1
37	81	1
43	81	1
51	81	1
54	81	1
59	81	1
66	81	1
98	81	1
1	82	1
2	82	1
23	82	1
24	82	1
28	82	1
33	82	1
38	82	1
39	82	1
43	82	1
44	82	1
45	82	1
54	82	1
55	82	1
57	82	1
94	82	1
108	82	1
1	83	1
17	83	1
19	83	1
23	83	1
33	83	1
34	83	1
36	83	1
44	83	1
51	83	1
54	83	1
57	83	1
98	83	1
1	84	1
2	84	1
14	84	1
17	84	1
23	84	1
24	84	1
26	84	1
28	84	1
31	84	1
34	84	1
36	84	1
39	84	1
42	84	1
43	84	1
45	84	1
46	84	1
47	84	1
53	84	1
54	84	1
55	84	1
66	84	1
77	84	1
1	85	1
2	85	1
13	85	1
15	85	1
16	85	1
17	85	1
23	85	1
26	85	1
27	85	1
28	85	1
31	85	1
34	85	1
36	85	1
37	85	1
38	85	1
41	85	1
42	85	1
45	85	1
47	85	1
56	85	1
57	85	1
66	85	1
1	86	1
22	86	1
70	86	1
79	86	1
80	86	1
87	86	1
101	86	1
1	87	1
2	87	1
4	87	1
12	87	1
13	87	1
15	87	1
16	87	1
17	87	1
23	87	1
24	87	1
26	87	1
28	87	1
30	87	1
31	87	1
32	87	1
34	87	1
36	87	1
37	87	1
39	87	1
42	87	1
43	87	1
45	87	1
46	87	1
47	87	1
55	87	1
56	87	1
57	87	1
61	87	1
65	87	1
66	87	1
75	87	1
86	87	1
88	87	1
94	87	1
106	87	1
108	87	1
5	88	1
11	88	1
67	88	1
70	88	1
75	88	1
87	88	1
91	88	1
97	88	1
102	88	1
104	88	1
1	89	1
2	89	1
13	89	1
17	89	1
34	89	1
37	89	1
12	90	1
13	90	1
17	90	1
19	90	1
23	90	1
25	90	1
26	90	1
28	90	1
31	90	1
32	90	1
33	90	1
34	90	1
36	90	1
37	90	1
38	90	1
39	90	1
42	90	1
44	90	1
46	90	1
54	90	1
55	90	1
59	90	1
61	90	1
66	90	1
1	91	1
2	91	1
16	91	1
17	91	1
23	91	1
24	91	1
26	91	1
28	91	1
30	91	1
34	91	1
36	91	1
37	91	1
39	91	1
42	91	1
46	91	1
47	91	1
61	91	1
62	91	1
66	91	1
88	91	1
98	91	1
1	92	1
94	92	1
1	93	1
65	93	1
1	94	1
4	94	1
7	94	1
12	94	1
22	94	1
74	94	1
75	94	1
76	94	1
79	94	1
82	94	1
87	94	1
92	94	1
95	94	1
102	94	1
103	94	1
1	95	1
94	95	1
108	95	1
1	96	1
33	96	1
1	97	1
2	97	1
16	97	1
17	97	1
28	97	1
34	97	1
37	97	1
42	97	1
61	97	1
66	97	1
88	97	1
65	98	1
67	98	1
68	98	1
74	98	1
76	98	1
80	98	1
81	98	1
83	98	1
91	98	1
104	98	1
1	99	1
23	99	1
55	99	1
57	99	1
59	99	1
1	100	1
2	100	1
13	100	1
14	100	1
15	100	1
16	100	1
17	100	1
23	100	1
24	100	1
26	100	1
27	100	1
32	100	1
33	100	1
34	100	1
36	100	1
37	100	1
38	100	1
39	100	1
42	100	1
43	100	1
46	100	1
51	100	1
52	100	1
54	100	1
1	101	1
2	101	1
4	101	1
13	101	1
15	101	1
16	101	1
17	101	1
23	101	1
24	101	1
26	101	1
28	101	1
33	101	1
34	101	1
36	101	1
37	101	1
42	101	1
47	101	1
51	101	1
53	101	1
86	101	1
1	102	1
2	102	1
13	102	1
15	102	1
16	102	1
17	102	1
23	102	1
24	102	1
26	102	1
28	102	1
30	102	1
31	102	1
32	102	1
34	102	1
36	102	1
37	102	1
39	102	1
42	102	1
43	102	1
45	102	1
46	102	1
47	102	1
55	102	1
56	102	1
57	102	1
61	102	1
66	102	1
88	102	1
94	102	1
108	102	1
2	103	1
15	103	1
16	103	1
17	103	1
19	103	1
23	103	1
24	103	1
32	103	1
37	103	1
42	103	1
47	103	1
55	103	1
66	103	1
94	103	1
108	103	1
13	104	1
16	104	1
17	104	1
23	104	1
24	104	1
28	104	1
31	104	1
32	104	1
34	104	1
36	104	1
45	104	1
46	104	1
49	104	1
54	104	1
55	104	1
88	104	1
98	104	1
1	105	1
2	105	1
13	105	1
17	105	1
34	105	1
37	105	1
1	106	1
28	106	1
31	106	1
33	106	1
34	106	1
43	106	1
44	106	1
45	106	1
46	106	1
55	106	1
57	106	1
87	106	1
106	106	1
1	107	1
2	107	1
15	107	1
16	107	1
17	107	1
30	107	1
31	107	1
37	107	1
43	107	1
66	107	1
1	108	1
4	108	1
7	108	1
12	108	1
22	108	1
74	108	1
75	108	1
76	108	1
79	108	1
82	108	1
87	108	1
95	108	1
102	108	1
103	108	1
